比赛id,上半场是否有进球,主队上半场得分,客队上半场得分,是否推荐场次,主队近期比赛数,主队近期总得分,主队近期总失分,主队近期上半场总得分,主队近期上半场总失分,主队30天内比赛数,主队30天内总得分,主队30天内总失分,主队30天内上半场总得分,主队30天内上半场总失分,客队近期比赛数,客队近期总得分,客队近期总失分,客队近期上半场总得分,客队近期上半场总失分,客队30天内比赛数,客队30天内总得分,客队30天内总失分,客队30天内上半场总得分,客队30天内上半场总失分
27718,1,1,1,1,6,12,13,2,5,4,10,9,2,4,6,15,1,7,1,4,11,1,5,1
27719,0,0,0,1,6,12,11,5,4,3,7,2,4,0,5,7,7,3,3,3,3,2,1,0
27720,1,0,1,1,5,10,8,3,4,3,7,6,2,3,6,12,9,8,3,3,3,1,2,1
27721,1,0,1,1,5,14,8,9,2,3,10,4,7,2,5,3,12,1,3,3,2,8,1,2
27722,1,1,2,1,4,11,3,6,1,2,5,0,2,0,6,6,12,3,3,4,5,8,3,3
27723,1,0,1,1,2,0,2,0,1,1,0,0,0,0,2,0,3,0,1,1,0,0,0,0
27724,0,0,0,0,1,3,2,0,2,0,0,0,0,0,2,6,1,3,0,1,3,1,1,0
27725,1,0,1,1,1,2,0,2,0,1,2,0,2,0,1,3,0,1,0,0,0,0,0,0
27726,0,0,0,1,5,5,14,0,10,3,4,10,0,8,6,13,11,8,4,4,7,6,4,2
27727,1,1,0,1,1,0,5,0,0,1,0,5,0,0,1,3,1,1,0,1,3,1,1,0
27728,1,0,1,1,1,6,1,2,1,1,6,1,2,1,4,7,3,6,3,4,7,3,6,3
27729,1,4,1,1,3,2,3,1,0,3,2,3,1,0,3,2,16,2,8,3,2,16,2,8
27730,1,1,0,1,6,4,10,2,4,4,3,7,2,2,5,10,16,7,7,4,9,16,6,7
27731,1,1,1,1,4,4,11,2,6,3,3,10,2,6,5,9,9,5,5,3,6,5,2,1
27732,0,0,0,1,5,14,11,6,7,3,10,6,3,5,5,5,7,4,5,3,2,5,1,3
27733,0,0,0,1,4,9,4,5,2,2,5,4,2,2,5,6,12,5,6,3,4,8,3,4
27734,1,0,3,1,4,5,7,1,3,2,1,4,1,1,5,13,11,8,3,3,12,7,7,2
27736,0,0,0,1,5,8,12,4,3,3,5,7,3,3,5,15,8,4,4,4,12,8,4,4
27737,1,1,3,1,6,12,5,5,2,4,10,2,4,0,20,23,18,10,9,7,7,8,6,4
27738,1,0,2,1,3,1,3,0,2,2,0,3,0,2,7,4,12,1,7,2,1,1,0,1
27739,1,1,0,1,1,1,2,0,1,0,0,0,0,0,19,30,17,15,5,6,7,5,5,0
27741,1,3,0,1,12,14,12,4,5,5,3,4,0,1,1,1,1,0,0,1,1,1,0,0
27742,1,1,1,1,10,13,11,3,7,4,3,4,0,2,10,15,12,9,3,4,6,8,4,1
27743,1,1,0,1,11,19,16,7,10,4,7,8,2,4,9,9,11,4,5,4,6,6,3,1
27744,0,0,0,1,11,13,15,7,4,5,7,7,3,2,11,18,15,8,9,4,9,3,2,3
27745,1,1,0,1,4,10,3,4,1,2,4,0,1,0,3,2,9,1,3,3,2,9,1,3
27746,1,0,1,1,4,11,9,3,7,3,6,9,2,7,5,3,13,2,9,4,2,11,1,8
27747,1,1,0,1,5,11,9,9,5,4,9,7,7,4,4,7,8,2,3,3,6,4,2,2
27748,1,1,1,1,5,11,10,5,6,4,9,8,4,4,4,3,9,3,3,3,3,4,3,2
27749,1,3,0,1,4,19,9,10,4,3,9,9,4,4,4,9,9,6,6,3,5,8,3,6
27750,0,0,0,1,4,7,7,4,2,2,3,5,1,1,3,9,3,4,2,1,1,1,1,1
27751,1,1,0,1,1,3,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,0,0,0
27753,1,1,1,1,1,1,7,1,3,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0
27754,1,1,0,1,4,8,3,4,1,1,1,2,0,1,1,1,1,0,1,0,0,0,0,0
27756,1,2,2,1,5,9,7,5,4,3,9,3,5,1,7,13,7,6,4,4,7,2,3,0
27757,1,1,1,1,2,4,4,2,0,2,4,4,2,0,4,10,6,5,1,4,10,6,5,1
27758,1,2,0,1,2,2,1,1,0,2,2,1,1,0,1,5,2,3,2,1,5,2,3,2
27759,1,1,1,1,3,3,8,1,2,3,3,8,1,2,2,2,2,0,0,2,2,2,0,0
27760,1,1,0,1,5,14,2,6,0,3,7,1,4,0,4,2,10,2,7,1,0,3,0,0
27761,0,0,0,1,6,15,2,5,0,3,8,1,4,0,6,3,8,0,2,3,2,5,0,1
27762,0,0,0,1,3,3,4,1,2,2,3,3,1,2,1,0,0,0,0,1,0,0,0,0
27763,1,0,1,1,5,1,7,0,1,2,0,4,0,0,1,0,2,0,0,1,0,2,0,0
27764,0,0,0,1,2,3,2,3,1,1,0,2,0,1,5,15,1,5,0,2,8,0,4,0
27765,1,3,0,1,3,4,3,3,1,2,2,2,1,1,2,2,5,1,3,2,2,5,1,3
27766,1,0,1,1,3,6,4,4,1,1,2,2,1,0,2,2,3,0,2,1,1,2,0,1
27767,0,0,0,1,7,19,7,11,5,3,5,5,2,3,1,1,2,0,2,0,0,0,0,0
27768,1,1,1,1,2,5,1,2,1,1,3,0,2,0,3,6,6,4,3,0,0,0,0,0
27769,1,1,1,1,6,8,5,1,1,3,5,1,0,0,6,9,3,5,2,3,5,0,1,0
27770,1,1,0,1,4,4,15,2,5,3,4,8,2,3,5,4,10,3,5,2,0,4,0,1
27771,1,2,3,1,4,6,1,2,1,3,5,0,2,0,4,8,6,2,2,3,7,6,2,2
27772,1,0,1,1,4,3,9,1,2,2,1,5,1,0,3,0,6,0,5,2,0,3,0,2
27773,0,0,0,1,6,6,3,2,2,4,6,2,2,1,5,7,5,3,2,3,5,3,1,1
27774,1,1,2,1,3,7,4,3,2,2,7,4,3,2,3,4,6,3,3,1,1,1,1,1
27775,1,0,1,1,4,4,8,3,5,3,3,8,2,5,6,14,8,7,2,4,7,3,4,2
27776,0,0,0,1,6,17,14,9,4,4,13,10,6,4,5,8,5,3,3,3,5,2,2,1
27777,1,1,0,1,3,3,11,2,5,2,2,6,1,3,4,7,11,3,6,3,5,8,3,4
27779,1,0,2,1,1,2,11,1,5,1,2,11,1,5,2,3,3,1,3,2,3,3,1,3
27780,1,3,0,1,2,3,4,2,2,0,0,0,0,0,1,0,8,0,6,0,0,0,0,0
27783,1,1,0,1,3,3,8,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2
27784,1,0,1,1,2,1,1,1,0,1,0,1,0,0,3,0,9,0,5,1,0,4,0,2
27785,1,3,1,1,2,5,1,4,1,1,2,1,2,1,2,6,2,3,0,0,0,0,0,0
27786,1,2,0,1,5,12,4,5,1,3,6,1,2,0,2,1,1,0,0,1,0,0,0,0
27787,0,0,0,1,2,1,1,1,0,1,1,1,1,0,1,1,4,0,3,0,0,0,0,0
27788,1,1,0,1,3,7,7,4,2,3,7,7,4,2,2,4,4,2,0,1,2,3,2,0
27789,1,2,0,1,1,1,2,1,1,1,1,2,1,1,2,4,2,1,1,2,4,2,1,1
27790,1,0,1,1,3,7,5,5,2,3,7,5,5,2,3,5,9,4,2,3,5,9,4,2
27791,1,3,1,1,2,6,2,3,1,1,2,2,0,1,1,2,5,2,4,1,2,5,2,4
27793,1,0,3,1,3,4,4,2,2,1,1,3,1,2,4,16,8,9,3,3,13,6,7,2
27794,1,1,1,1,6,15,10,8,7,1,6,0,3,0,2,1,2,0,2,2,1,2,0,2
27795,1,0,2,1,3,5,4,3,0,1,2,1,2,0,4,9,5,3,3,1,1,1,1,1
27796,1,1,1,1,4,7,1,3,1,3,4,1,2,1,4,6,5,5,3,3,6,2,5,1
27797,1,0,1,1,12,16,11,6,3,6,6,7,2,2,15,14,16,6,8,6,7,5,2,2
27798,0,0,0,1,6,8,7,4,2,5,7,7,3,2,7,9,3,4,1,5,7,2,3,1
27799,1,1,0,1,6,7,10,3,5,5,6,9,2,4,5,7,5,2,1,4,4,3,1,1
27800,1,1,0,1,7,7,15,1,7,5,5,11,1,3,5,8,6,4,3,4,6,3,4,2
27801,1,1,0,1,6,9,9,4,1,4,7,5,2,1,5,8,6,3,2,4,4,5,1,1
27802,1,4,1,1,8,23,8,11,2,4,11,3,5,0,8,10,19,3,5,4,6,12,2,2
27803,1,2,0,1,6,6,12,4,3,5,4,12,3,3,8,7,8,3,5,7,5,6,2,4
27804,1,0,1,1,4,3,4,1,1,2,2,4,1,1,3,5,13,1,6,1,1,2,0,2
27805,1,0,1,1,3,2,5,2,3,3,2,5,2,3,4,2,3,2,2,4,2,3,2,2
27806,1,1,0,1,3,6,2,2,1,2,2,2,1,1,2,2,4,1,1,1,1,2,1,1
27807,1,2,0,1,12,21,27,7,8,4,6,10,1,3,9,13,8,6,1,3,1,2,1,0
27809,1,1,1,1,2,3,1,1,0,1,1,0,1,0,2,7,3,3,1,2,7,3,3,1
27810,0,0,0,1,3,2,0,0,0,1,0,0,0,0,1,3,2,0,2,0,0,0,0,0
27811,1,2,1,1,15,23,14,12,7,3,6,4,4,2,25,38,28,11,13,7,7,9,2,6
27812,1,2,1,1,26,39,32,12,15,7,8,13,3,8,11,13,17,6,11,4,2,5,1,2
27813,1,1,0,0,20,28,24,9,12,5,5,4,1,3,19,26,24,7,8,4,4,3,0,2
27814,1,2,0,1,22,44,27,28,11,5,7,6,5,3,16,27,15,14,8,4,10,5,6,3
27815,1,3,0,1,27,38,35,18,11,5,5,7,1,3,21,27,20,13,10,7,10,9,8,5
27816,1,0,1,0,16,20,17,8,7,4,4,2,2,1,21,18,31,6,14,4,10,7,2,4
27817,1,2,0,1,18,33,14,17,6,5,8,5,5,1,25,23,27,9,14,4,2,4,2,3
27818,1,0,3,0,15,19,18,7,7,5,2,5,1,2,20,34,24,11,7,5,2,4,1,2
27819,1,1,0,0,18,31,22,13,7,4,4,5,1,2,12,16,22,6,9,6,6,10,1,5
27820,1,1,0,0,19,31,16,16,7,6,8,4,6,1,19,34,20,15,9,5,6,5,5,3
27821,1,2,0,1,18,24,18,9,5,4,3,7,2,4,25,54,24,21,15,5,9,1,5,1
27822,0,0,0,1,10,14,9,3,6,4,7,3,1,2,6,12,7,7,4,3,7,2,4,1
27823,1,1,0,1,17,33,24,19,10,4,8,3,4,2,11,12,15,4,9,4,6,5,2,3
27824,1,1,0,1,16,24,20,10,10,4,7,9,4,4,7,7,5,3,1,3,3,1,2,0
27825,1,1,2,1,9,15,12,9,4,3,5,4,2,1,5,8,3,3,1,2,2,1,0,0
27826,1,1,1,1,2,6,3,1,2,2,6,3,1,2,2,9,3,4,2,2,9,3,4,2
27828,1,2,4,1,3,9,1,6,0,1,3,0,3,0,2,2,1,1,0,1,0,0,0,0
27829,0,0,0,1,4,5,10,3,7,2,2,6,1,4,5,8,12,5,7,3,4,8,2,6
27830,1,1,2,1,3,5,4,2,2,2,5,3,2,2,2,2,6,1,3,1,1,4,1,2
27831,1,0,4,1,5,5,14,2,7,0,0,0,0,0,6,19,11,10,7,2,9,5,5,3
27832,1,3,1,1,1,1,2,1,0,1,1,2,1,0,3,8,3,3,1,3,8,3,3,1
27833,0,0,0,1,5,15,7,6,3,3,8,4,6,3,4,11,7,4,2,3,10,5,4,2
27834,1,3,1,1,3,11,3,7,1,3,11,3,7,1,1,0,3,0,1,1,0,3,0,1
27835,1,1,0,1,4,7,5,2,2,2,4,2,1,0,10,11,18,4,13,4,4,8,1,5
27836,1,1,1,1,7,13,17,5,6,2,2,3,1,1,8,24,9,8,4,3,8,3,2,1
27837,1,1,0,1,5,9,5,6,1,3,6,3,4,0,1,4,2,1,1,0,0,0,0,0
27838,0,0,0,1,2,0,1,0,0,0,0,0,0,0,6,8,6,4,1,2,1,2,1,1
27839,1,4,0,1,6,10,10,4,6,1,3,2,1,1,2,1,3,0,1,0,0,0,0,0
27841,1,4,0,1,4,4,5,3,2,2,3,1,2,0,3,3,8,1,4,2,3,4,1,1
27843,1,1,2,1,16,38,23,16,10,4,8,6,3,2,14,29,22,14,12,4,9,4,5,2
27845,1,1,0,1,2,2,0,0,0,2,2,0,0,0,1,2,4,0,3,0,0,0,0,0
27846,1,0,1,1,4,4,6,3,4,1,0,0,0,0,3,4,2,1,2,0,0,0,0,0
27847,1,3,0,1,5,9,3,1,3,3,6,2,1,2,7,8,11,5,5,4,3,7,1,4
27848,1,0,1,1,7,5,6,3,2,4,4,2,2,0,6,1,11,1,5,3,0,3,0,2
27849,0,0,0,1,7,4,9,3,2,3,1,4,1,1,7,6,5,2,1,4,3,3,1,1
27850,1,1,0,1,5,4,2,1,1,3,2,1,1,0,6,4,8,4,2,4,3,8,3,2
27851,0,0,0,1,7,10,5,3,3,4,6,1,2,1,6,6,9,3,6,3,1,4,1,1
27854,1,0,1,1,3,3,2,1,1,1,3,0,1,0,3,6,3,3,3,0,0,0,0,0
27855,1,2,0,1,4,8,11,5,6,1,1,2,0,2,1,3,1,1,1,0,0,0,0,0
27856,1,0,2,1,6,14,4,7,2,2,3,2,3,1,5,2,3,2,2,2,1,0,1,0
27857,0,0,0,1,2,1,0,1,0,1,0,0,0,0,5,2,10,0,6,2,2,5,0,2
27858,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,7,7,3,3,1,2,2,1,0
27859,0,0,0,1,4,5,6,1,3,3,3,4,1,2,5,3,2,1,1,3,2,2,1,1
27860,1,0,1,0,5,7,6,2,0,1,3,1,1,0,4,6,8,3,5,2,2,6,1,4
27861,1,1,0,1,7,9,8,3,2,4,3,6,1,1,1,2,2,1,1,1,2,2,1,1
27862,1,2,0,1,6,6,7,3,2,2,4,3,2,1,3,3,2,2,0,1,1,0,0,0
27863,1,0,1,1,4,3,5,0,3,1,0,1,0,1,4,5,1,4,1,1,2,0,1,0
27864,1,1,1,1,7,9,6,3,4,1,0,1,0,1,1,4,1,2,0,0,0,0,0,0
27865,0,0,0,0,7,11,12,5,6,1,0,1,0,0,7,10,9,5,4,2,5,3,2,0
27866,1,0,1,1,7,9,9,3,4,2,4,5,1,2,5,2,6,1,3,1,0,0,0,0
27867,1,1,1,1,1,2,0,1,0,0,0,0,0,0,3,10,1,5,0,1,3,0,1,0
27868,1,0,1,1,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27869,1,1,0,1,2,1,3,1,0,0,0,0,0,0,5,4,9,1,5,0,0,0,0,0
27870,0,0,0,1,2,5,5,0,0,0,0,0,0,0,2,3,8,1,3,0,0,0,0,0
27871,1,3,0,1,1,1,1,0,0,0,0,0,0,0,6,5,8,2,4,1,1,0,1,0
27872,1,0,2,1,4,3,5,3,3,2,2,2,2,2,2,1,6,1,4,2,1,6,1,4
27873,1,1,2,1,6,9,10,6,2,2,3,6,3,2,3,6,1,2,0,1,3,0,1,0
27874,1,3,0,1,5,17,2,4,0,2,9,1,3,0,2,6,2,2,1,2,6,2,2,1
27875,0,0,0,1,4,7,7,4,3,2,7,3,4,1,2,4,2,3,1,1,0,1,0,0
27876,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
27877,1,8,0,1,2,0,2,0,1,1,0,2,0,1,2,1,14,0,6,1,1,6,0,3
27878,1,1,0,1,4,13,2,5,0,2,6,1,3,0,2,2,2,1,1,0,0,0,0,0
27879,1,1,0,1,2,1,9,0,3,2,1,9,0,3,4,2,7,1,4,1,0,4,0,2
27880,1,2,0,1,3,6,2,3,1,3,6,2,3,1,1,1,1,0,1,0,0,0,0,0
27884,0,0,0,1,1,3,0,1,0,1,3,0,1,0,1,0,4,0,2,1,0,4,0,2
27885,1,1,0,1,1,1,0,0,0,1,1,0,0,0,3,3,7,2,3,2,3,4,2,2
27886,1,0,1,1,6,9,15,3,9,1,3,0,0,0,3,1,4,1,0,0,0,0,0,0
27887,0,0,0,1,1,1,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27890,1,0,1,1,3,4,4,2,1,0,0,0,0,0,7,9,9,5,5,3,4,4,2,2
27891,1,0,1,1,1,4,0,2,0,1,4,0,2,0,2,2,1,2,0,1,2,0,2,0
27896,1,1,1,1,1,1,7,0,3,0,0,0,0,0,1,7,1,3,0,0,0,0,0,0
27897,1,1,1,1,6,12,11,7,6,3,6,7,3,3,7,7,15,2,6,3,5,6,2,4
27901,0,0,0,1,2,3,0,3,0,2,3,0,3,0,2,1,3,0,2,0,0,0,0,0
27902,0,0,0,1,3,5,3,3,2,2,2,2,1,1,1,1,3,1,0,1,1,3,1,0
27903,1,1,0,1,7,12,10,3,7,3,6,5,2,5,4,7,8,1,1,2,3,5,1,0
27906,1,2,0,1,6,8,6,5,2,5,8,3,5,1,7,8,12,1,7,3,2,0,0,0
27907,1,1,2,1,6,6,15,3,7,3,5,7,3,4,6,15,5,7,1,3,9,2,6,0
27908,1,2,0,1,5,3,8,1,5,4,3,7,1,5,6,11,8,5,4,3,4,6,2,3
27909,0,0,0,1,3,8,3,5,1,2,6,2,4,1,1,1,3,0,2,1,1,3,0,2
27910,0,0,0,1,3,4,3,0,3,1,0,1,0,1,4,3,8,2,3,2,3,3,2,1
27911,1,0,1,1,7,4,20,0,11,4,4,10,0,6,8,6,10,3,5,4,3,3,1,2
27912,1,0,3,1,7,9,9,4,5,4,7,3,3,1,8,9,14,4,8,4,5,12,2,7
27913,1,1,0,1,6,16,5,6,4,4,8,4,4,3,8,15,6,7,5,4,5,4,2,3
27914,0,0,0,1,9,8,11,7,5,4,2,6,1,2,8,10,8,5,6,4,5,4,2,3
27915,1,1,0,1,6,12,5,5,4,4,7,3,3,2,8,9,7,6,3,4,4,5,3,1
27916,1,1,1,1,8,15,17,9,4,4,5,8,3,3,6,5,9,3,5,4,5,6,3,3
27917,0,0,0,1,9,35,4,17,3,4,14,2,7,1,7,16,18,6,10,2,2,4,0,3
27918,1,1,0,1,6,6,9,4,6,2,2,4,2,3,12,28,24,14,12,4,6,9,3,4
27919,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0
27922,1,1,0,1,1,3,0,0,0,0,0,0,0,0,2,4,4,1,1,2,4,4,1,1
27923,0,0,0,1,14,10,17,4,7,4,0,2,0,0,12,9,22,5,13,4,5,7,3,3
27924,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27925,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0
27926,1,0,1,1,3,3,6,2,4,0,0,0,0,0,2,1,2,0,1,1,0,1,0,0
27927,1,2,1,1,4,6,8,5,3,2,4,4,4,1,5,10,4,2,2,3,7,2,1,1
27929,1,2,0,1,8,13,9,8,2,5,10,7,6,2,4,9,8,4,4,2,4,6,2,3
27930,0,0,0,1,11,16,19,9,8,4,6,6,3,1,10,19,6,12,4,4,6,3,4,3
27931,1,1,1,1,9,7,11,1,5,4,4,5,0,0,8,7,7,4,3,5,2,5,2,2
27932,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,4,0,2,0,0,0,0,0
27933,1,0,1,1,1,2,0,1,0,1,2,0,1,0,6,15,8,5,4,1,2,1,0,0
27934,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
27935,0,0,0,1,3,5,1,2,0,3,5,1,2,0,1,0,4,0,1,0,0,0,0,0
27940,1,1,2,1,9,12,16,5,6,4,4,5,1,1,13,18,11,5,8,5,9,4,3,2
27941,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,4,0,2,1,0,4,0,2
27945,0,0,0,1,2,1,3,1,0,0,0,0,0,0,3,7,3,3,1,1,1,1,0,0
27948,0,0,0,1,3,4,5,1,1,1,0,4,0,1,4,6,3,3,2,2,0,1,0,0
27951,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
27953,0,0,0,1,4,7,4,4,0,3,4,3,2,0,10,17,11,9,6,4,7,5,3,4
27955,1,2,1,1,6,8,4,4,2,1,1,0,0,0,2,1,2,0,1,1,1,2,0,1
27956,1,1,0,1,5,6,5,1,3,1,3,0,0,0,2,3,1,2,0,0,0,0,0,0
27957,1,0,3,1,6,8,18,3,11,2,2,5,0,2,5,5,3,3,1,1,1,0,0,0
27958,0,0,0,1,3,0,5,0,3,1,0,3,0,2,6,15,6,6,4,2,4,1,2,1
27959,1,3,0,1,7,9,8,5,3,3,4,4,2,1,6,9,9,4,3,2,1,4,1,1
27960,1,1,0,1,5,5,6,3,2,2,2,1,1,0,4,8,8,2,4,2,3,4,0,3
27961,0,0,0,1,2,2,11,1,8,2,2,11,1,8,1,1,1,1,0,1,1,1,1,0
27962,0,0,0,1,3,10,8,3,3,2,7,5,3,3,9,8,10,3,6,2,1,3,0,2
27963,1,1,1,1,5,10,5,5,4,3,4,5,2,4,3,6,5,3,2,2,3,4,2,1
27964,1,2,0,1,8,10,10,6,5,4,6,3,3,1,11,21,5,9,1,4,5,2,2,0
27965,1,1,0,1,10,11,12,7,4,5,7,8,3,2,9,9,11,3,7,3,4,6,1,2
27967,1,0,1,1,3,2,4,1,4,2,2,3,1,3,4,7,5,5,1,2,3,1,2,0
27968,1,0,1,1,2,0,5,0,4,2,0,5,0,4,1,3,0,1,0,1,3,0,1,0
27969,1,1,1,1,1,3,0,2,0,1,3,0,2,0,1,1,0,0,0,1,1,0,0,0
27970,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
27971,1,0,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1
27972,1,3,0,1,1,2,0,1,0,1,2,0,1,0,1,0,3,0,1,1,0,3,0,1
27973,1,0,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
27974,0,0,0,1,5,6,2,3,0,3,4,1,3,0,2,1,4,1,3,1,0,2,0,1
27975,0,0,0,1,4,6,5,2,3,3,3,3,1,3,3,5,4,1,2,0,0,0,0,0
27977,0,0,0,1,2,2,4,1,1,1,2,0,1,0,2,2,6,1,3,1,2,2,1,0
27978,1,1,0,1,6,10,11,2,5,3,9,3,1,1,6,11,12,4,6,2,4,7,1,3
27979,1,0,1,1,3,3,5,2,2,1,2,4,2,1,2,2,1,1,0,1,2,0,1,0
27980,1,2,0,1,2,1,4,0,2,1,0,2,0,1,2,6,3,1,3,1,4,2,1,2
27981,0,0,0,1,3,9,2,6,1,1,3,0,2,0,11,15,8,8,3,1,4,0,3,0
27982,1,1,0,1,3,12,3,6,2,1,4,3,2,2,3,1,7,0,1,1,1,5,0,1
27983,1,1,0,0,2,1,3,0,0,1,1,0,0,0,1,0,2,0,1,1,0,2,0,1
27984,0,0,0,0,3,9,4,1,2,1,1,2,1,1,3,8,6,3,3,1,3,4,2,2
27985,1,1,1,1,3,7,2,2,2,1,2,1,1,1,1,1,1,0,0,1,1,1,0,0
27986,1,1,0,1,3,4,3,3,2,1,1,2,0,1,3,8,4,4,4,1,2,1,2,1
27987,1,1,1,1,16,16,13,5,6,6,6,6,2,3,17,24,18,12,11,4,4,2,2,0
27988,1,0,3,1,18,28,19,13,11,5,5,7,1,4,16,14,14,5,7,4,6,4,3,3
27990,0,0,0,1,2,3,4,1,2,2,3,4,1,2,2,1,2,0,1,1,0,1,0,0
27991,0,0,0,1,1,0,4,0,1,1,0,4,0,1,2,4,1,1,1,1,4,0,1,0
27992,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27993,1,1,0,1,2,4,6,2,5,2,4,6,2,5,2,1,2,1,1,2,1,2,1,1
27994,1,1,0,1,3,3,3,2,1,3,3,3,2,1,2,3,3,1,2,2,3,3,1,2
27995,1,1,2,1,2,4,5,1,1,2,4,5,1,1,2,6,5,4,3,2,6,5,4,3
27996,1,1,0,1,6,5,6,1,3,3,3,6,1,3,5,3,6,2,3,3,3,5,2,3
27997,1,1,1,1,5,4,3,1,1,3,2,2,0,1,5,6,8,3,5,3,4,6,1,4
27998,0,0,0,1,7,11,7,5,4,3,5,1,2,1,6,5,2,2,2,4,4,2,2,2
27999,1,0,1,1,8,9,11,3,5,5,6,7,2,4,6,6,4,3,2,3,3,2,1,1
28000,1,0,1,1,5,8,2,4,1,3,7,0,4,0,5,5,5,4,1,3,4,3,3,1
28001,1,2,1,1,2,4,1,1,0,2,4,1,1,0,2,4,1,0,1,2,4,1,0,1
28002,1,2,0,1,2,3,2,2,1,2,3,2,2,1,3,8,2,6,1,3,8,2,6,1
28003,1,1,0,1,2,6,5,4,3,2,6,5,4,3,2,5,5,3,4,2,5,5,3,4
28004,0,0,0,1,3,5,3,3,1,3,5,3,3,1,2,2,4,1,3,2,2,4,1,3
28005,0,0,0,1,3,5,6,2,4,3,5,6,2,4,3,2,2,0,2,3,2,2,0,2
28006,1,1,0,1,3,10,5,6,1,3,10,5,6,1,3,2,5,0,2,3,2,5,0,2
28007,1,2,0,1,8,22,8,10,3,1,2,0,0,0,2,4,8,3,2,1,2,5,2,1
28008,1,0,3,1,1,1,4,0,3,1,1,4,0,3,5,3,6,0,2,1,0,1,0,0
28009,1,2,0,1,2,7,1,4,0,1,4,1,3,0,3,1,8,0,3,1,1,0,0,0
28010,1,1,2,1,3,3,4,0,1,0,0,0,0,0,2,7,3,6,0,1,0,2,0,0
28011,1,1,1,1,3,4,3,2,0,1,1,1,1,0,4,6,8,4,3,2,2,5,2,2
28012,1,1,1,1,9,22,2,11,1,3,7,1,3,1,3,5,6,3,2,0,0,0,0,0
28014,1,3,0,1,10,27,6,10,2,4,10,4,3,2,4,7,5,2,3,1,3,0,1,0
28015,0,0,0,1,4,9,4,4,0,0,0,0,0,0,6,9,6,6,3,2,4,4,3,1
28016,1,0,1,0,5,12,5,6,2,2,6,5,3,2,3,3,4,2,3,0,0,0,0,0
28017,1,2,0,1,2,2,5,0,2,0,0,0,0,0,3,4,13,1,5,0,0,0,0,0
28018,1,1,2,1,3,3,6,2,3,1,3,2,2,1,2,7,0,3,0,1,3,0,1,0
28019,1,1,1,1,3,4,5,1,2,1,0,3,0,1,1,1,0,0,0,1,1,0,0,0
28020,1,0,2,1,4,8,7,5,3,1,0,3,0,1,6,7,10,3,5,1,0,1,0,1
28021,0,0,0,1,5,7,9,2,8,3,5,7,2,6,7,6,18,2,7,3,1,9,1,3
28022,1,1,1,1,12,26,14,14,5,4,5,1,3,0,5,9,5,6,2,2,6,3,4,2
28023,1,1,2,1,6,3,8,1,3,2,2,3,1,0,4,5,5,2,2,2,4,1,1,0
28025,1,3,0,1,7,7,8,2,4,2,1,4,0,2,9,13,10,6,6,4,2,5,1,3
28026,1,1,0,1,8,13,8,8,3,3,7,2,5,1,4,3,8,1,4,3,3,3,1,2
28027,1,3,2,1,6,7,9,2,5,3,3,3,1,2,6,3,8,2,3,2,1,2,1,1
28028,1,1,2,1,3,2,4,1,2,2,2,2,1,1,5,5,7,3,4,3,2,5,2,3
28029,1,1,1,1,2,3,2,2,2,1,2,1,2,1,1,1,0,1,0,1,1,0,1,0
28030,0,0,0,1,7,12,8,5,6,3,3,4,2,3,6,5,7,4,4,4,3,2,2,0
28031,1,0,2,1,6,8,10,4,8,4,5,6,3,5,5,12,5,8,1,3,6,3,4,1
28032,1,3,1,1,15,28,17,16,5,6,10,7,4,2,11,14,9,7,6,6,7,3,4,2
28033,0,0,0,1,2,1,1,1,0,2,1,1,1,0,2,15,1,8,1,2,15,1,8,1
28034,1,2,1,1,1,1,3,0,1,1,1,3,0,1,2,2,0,1,0,2,2,0,1,0
28035,1,1,1,1,1,0,3,0,1,1,0,3,0,1,2,3,1,1,0,2,3,1,1,0
28036,1,0,1,1,2,2,6,1,2,2,2,6,1,2,1,0,1,0,1,1,0,1,0,1
