比赛id,上半场是否有进球,主队上半场得分,客队上半场得分,是否推荐场次,主队近期比赛数,主队近期总得分,主队近期总失分,主队近期上半场总得分,主队近期上半场总失分,主队30天内比赛数,主队30天内总得分,主队30天内总失分,主队30天内上半场总得分,主队30天内上半场总失分,客队近期比赛数,客队近期总得分,客队近期总失分,客队近期上半场总得分,客队近期上半场总失分,客队30天内比赛数,客队30天内总得分,客队30天内总失分,客队30天内上半场总得分,客队30天内上半场总失分,上半场进球系数
11373,0,0,0,1,6,10,8,4,6,2,3,2,0,1,5,4,12,3,4,2,2,4,1,2,2.671429
11379,1,1,1,1,2,5,4,0,2,1,3,2,0,1,2,0,7,0,3,2,0,7,0,3,2.000000
11382,0,0,0,1,5,5,9,2,2,2,2,4,1,2,8,15,14,11,5,3,7,7,5,2,3.225974
11383,1,1,1,1,9,12,8,4,5,4,5,2,1,1,12,18,10,6,4,5,5,3,4,0,1.724887
11385,1,1,0,1,2,2,5,1,5,0,0,0,0,0,3,3,5,3,3,1,2,3,2,2,5.100000
11387,1,1,0,1,3,4,2,2,1,1,1,0,0,0,2,1,14,0,8,1,1,12,0,7,4.800000
11388,1,1,0,1,4,4,3,2,1,1,0,1,0,0,3,2,7,2,1,1,1,1,1,0,1.740000
11389,1,1,0,1,4,7,4,4,2,1,1,1,0,1,4,7,3,3,1,3,5,0,1,0,2.240000
11390,0,0,0,1,4,6,4,2,3,1,0,2,0,2,4,14,8,6,4,1,5,5,3,2,4.400000
11392,0,0,0,1,9,9,8,4,1,5,5,5,1,1,10,11,11,5,5,7,5,9,2,4,1.460504
11393,0,0,0,1,7,15,14,5,5,4,7,5,3,2,11,18,25,9,13,6,9,15,3,8,3.217112
11394,1,1,0,1,9,11,19,6,10,4,4,10,3,5,13,22,22,12,9,6,10,9,4,2,3.227530
11396,0,0,0,0,9,7,23,3,11,4,4,13,1,6,8,8,8,2,2,3,3,4,0,1,1.851748
11397,1,1,0,1,10,10,21,5,11,3,3,7,2,5,8,15,6,9,0,5,11,4,7,0,3.107692
11398,1,2,2,1,13,25,13,13,4,5,10,6,6,2,8,17,10,9,4,4,10,4,5,1,3.266667
11399,0,0,0,1,7,14,12,8,7,5,12,7,7,4,11,15,11,4,6,6,7,8,1,4,3.056863
11400,1,1,1,1,6,7,3,2,2,3,0,2,0,1,9,13,12,10,7,5,6,7,5,4,2.447619
11402,1,1,1,1,11,12,16,3,9,6,9,5,2,2,10,11,22,3,13,5,2,14,0,8,2.230588
11403,1,0,2,1,4,5,7,2,3,2,3,3,2,1,1,2,0,1,0,0,0,0,0,0,2.533333
11404,0,0,0,1,6,8,6,2,3,3,4,1,1,1,7,14,3,5,1,4,9,2,4,1,1.882828
11405,1,0,2,0,6,9,12,4,5,1,0,2,0,1,6,9,6,6,4,1,1,0,1,0,3.028571
11406,0,0,0,1,6,7,8,3,3,4,4,4,1,1,6,6,8,3,4,3,3,6,1,3,1.955556
11408,1,1,1,1,7,6,4,1,2,2,0,1,0,0,5,8,8,3,4,4,6,5,2,2,1.511111
11409,1,0,2,1,5,6,4,2,1,2,1,2,0,1,7,11,6,8,2,4,6,2,5,0,2.135065
11411,1,1,1,1,6,7,8,2,4,2,1,3,0,1,8,8,18,4,9,4,4,6,1,3,2.100000
11412,1,3,1,1,8,12,15,6,8,4,6,5,2,2,7,10,11,4,6,2,3,2,2,1,2.888889
11422,0,0,0,1,4,1,12,1,8,2,1,5,1,4,4,4,10,2,6,2,2,8,1,5,4.066667
11428,0,0,0,1,9,11,8,5,3,5,6,4,3,2,9,17,8,7,2,6,14,4,5,0,2.038095
11429,0,0,0,1,7,12,4,5,3,6,12,2,5,1,8,13,2,8,0,3,2,1,1,0,2.151049
11430,1,0,1,1,1,4,0,1,0,0,0,0,0,0,4,5,5,2,3,0,0,0,0,0,2.400000
11431,0,0,0,1,2,5,1,4,0,1,2,0,2,0,4,5,5,3,1,1,1,3,1,1,3.680000
11432,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,4,0,4,1,0,2,0,2,1.200000
11435,0,0,0,1,2,2,2,0,0,0,0,0,0,0,5,7,6,1,2,1,0,1,0,0,0.466667
11439,1,1,2,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,2.000000
11446,1,1,0,1,3,3,1,2,1,1,1,1,0,1,2,4,1,3,0,2,4,1,3,0,2.800000
11447,1,1,1,1,2,0,5,0,3,1,0,3,0,2,4,5,5,4,4,3,4,5,3,4,3.447619
11448,1,1,0,1,4,4,11,0,6,2,2,3,0,3,3,2,1,0,1,0,0,0,0,0,1.466667
11450,1,1,0,1,4,4,5,4,2,2,4,2,4,0,2,1,4,0,2,1,0,4,0,2,2.933333
11456,1,1,1,1,1,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.800000
11457,0,0,0,1,2,6,3,5,0,0,0,0,0,0,3,3,4,1,1,1,2,1,0,1,3.700000
11458,1,1,0,1,2,0,4,0,3,2,0,4,0,3,1,2,2,0,1,1,2,2,0,1,2.000000
11460,1,0,1,1,6,9,11,6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.466667
11463,1,1,2,1,1,0,3,0,2,1,0,3,0,2,1,2,1,1,0,1,2,1,1,0,2.800000
11473,1,2,1,1,4,15,2,4,0,1,4,0,1,0,2,1,3,1,1,1,0,1,0,1,2.133333
11476,1,1,1,1,2,3,3,2,2,1,3,0,2,0,3,2,3,0,0,2,2,2,0,0,2.133333
11477,1,1,0,1,1,2,1,0,1,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0.800000
11478,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0.800000
11481,1,0,1,1,4,4,5,2,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1.800000
11484,1,0,1,1,1,1,3,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,1.600000
11486,1,1,0,1,4,4,5,1,1,1,4,1,1,0,7,10,10,8,6,2,3,3,2,2,2.684444
11487,1,0,1,1,7,9,12,3,5,2,5,3,1,1,6,6,12,3,6,1,1,0,1,0,2.438095
11489,1,0,3,1,1,3,3,2,2,1,3,3,2,2,4,4,4,0,4,2,2,2,0,2,4.800000
11490,0,0,0,1,6,5,3,0,2,2,4,1,0,0,5,5,7,2,0,2,0,3,0,0,0.542857
11491,1,1,0,1,4,3,11,1,6,1,0,2,0,1,1,1,3,1,0,1,1,3,1,0,2.560000
11494,0,0,0,1,5,2,4,2,2,1,0,0,0,0,4,3,4,1,1,2,0,2,0,1,1.133333
11495,1,0,1,1,3,1,3,0,1,1,1,0,0,0,1,4,0,1,0,1,4,0,1,0,1.400000
11497,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,4,2,3,1,0,0,0,0,0,5.600000
11498,1,1,0,1,6,3,10,2,3,2,0,4,0,1,7,9,8,2,4,3,2,1,0,0,1.260000
11501,0,0,0,1,7,12,9,5,5,3,5,3,2,2,5,6,6,4,6,2,1,0,1,0,2.942857
11503,1,3,0,1,4,2,4,0,1,1,0,1,0,0,7,7,14,3,8,3,2,8,2,5,1.800000
11504,0,0,0,1,8,11,11,5,8,3,3,5,2,2,5,5,12,1,3,2,0,4,0,2,2.233766
11505,1,1,1,1,7,7,9,2,3,3,1,2,0,1,6,9,6,5,2,1,2,0,0,0,1.645714
11506,1,0,1,1,4,7,7,3,4,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2.320000
11507,1,0,2,1,2,3,2,1,1,2,3,2,1,1,1,2,0,1,0,1,2,0,1,0,2.200000
11509,1,0,1,1,2,6,2,4,0,1,1,1,1,0,2,3,10,1,4,1,1,5,1,2,4.400000
11511,1,2,0,1,2,3,2,2,1,1,2,2,2,1,2,3,7,0,4,0,0,0,0,0,3.733333
11514,0,0,0,1,2,2,2,1,2,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1.333333
11515,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,2,1,1,0,1.200000
11516,1,1,1,1,6,10,2,6,1,4,8,2,5,1,6,11,8,3,5,3,7,7,1,4,2.813333
11518,1,2,1,1,2,3,3,0,2,1,3,0,0,0,4,6,9,2,6,2,3,4,1,3,2.333333
11519,0,0,0,1,7,4,5,0,5,4,3,4,0,4,4,8,7,3,1,3,7,5,3,1,1.911688
11526,1,1,0,1,2,1,2,0,1,1,0,1,0,0,2,4,5,2,3,1,3,2,1,2,2.800000
11527,1,0,1,1,2,4,0,1,0,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1.733333
11528,1,0,1,1,5,4,7,1,4,3,3,3,1,2,2,4,3,1,2,2,4,3,1,2,2.300000
11532,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,3.600000
11534,0,0,0,0,7,6,12,4,7,5,4,8,3,5,4,2,2,1,2,3,2,2,1,2,2.300000
11535,1,1,0,1,3,3,2,3,1,3,3,2,3,1,7,11,7,6,5,4,9,3,4,3,3.139394
11536,1,1,0,1,7,8,4,6,2,4,4,2,4,1,6,11,12,4,6,4,7,7,4,4,3.069091
11537,1,2,3,1,2,2,9,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1.600000
11545,1,1,1,1,5,7,14,5,9,2,2,8,2,5,1,1,1,0,0,0,0,0,0,0,2.800000
11553,1,1,0,1,6,10,9,5,4,1,4,2,3,1,1,2,0,2,0,1,2,0,2,0,4.342857
11559,1,3,0,1,5,12,4,3,3,1,4,0,0,0,1,2,1,1,0,1,2,1,1,0,2.200000
11560,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,2,1,1,0,1.200000
11561,0,0,0,0,3,5,1,1,0,1,2,0,0,0,4,5,5,2,3,3,5,5,2,3,1.671429
11562,1,2,1,1,1,1,1,0,0,1,1,1,0,0,3,5,1,3,0,1,2,0,1,0,1.200000
11579,1,1,0,1,3,9,0,4,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1.500000
11581,1,0,1,1,4,4,6,3,2,0,0,0,0,0,5,6,5,1,2,0,0,0,0,0,1.860000
11594,1,2,1,1,4,6,10,3,6,0,0,0,0,0,3,5,4,3,3,0,0,0,0,0,4.100000
11595,1,0,1,1,1,0,2,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,4.000000
11602,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,5,2,1,1,1,5,2,1,1,4.000000
11606,1,3,0,1,3,6,2,3,2,0,0,0,0,0,2,4,2,1,1,1,1,0,0,0,2.400000
11609,0,0,0,1,6,5,18,3,9,3,1,10,1,5,8,15,8,8,4,3,5,2,3,2,3.414141
11611,1,1,0,1,1,0,0,0,0,1,0,0,0,0,5,3,3,1,1,2,1,1,0,0,0.285714
11613,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0.800000
11614,0,0,0,1,6,9,2,5,1,5,9,2,5,1,3,2,6,2,1,1,0,1,0,0,2.036364
11615,1,0,1,1,7,9,12,4,5,4,6,6,4,3,5,15,4,10,1,3,5,4,3,1,3.604545
11616,1,0,2,0,1,0,1,0,0,1,0,1,0,0,2,2,1,2,0,2,2,1,2,0,1.200000
11617,1,1,0,1,7,10,9,5,4,5,6,6,3,3,5,8,4,4,1,4,8,3,4,1,2.511111
11620,1,1,2,1,5,9,2,3,1,1,1,0,0,0,6,3,6,1,5,2,1,0,0,0,1.383333
11628,1,4,0,1,1,1,0,0,0,1,1,0,0,0,3,5,2,3,1,1,3,0,2,0,1.700000
11633,1,2,0,1,2,4,2,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1.400000
11634,1,0,1,1,1,0,4,0,2,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,2.400000
11638,0,0,0,1,1,0,2,0,1,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,1.400000
11643,1,2,1,1,2,0,1,0,1,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,1.600000
11644,0,0,0,1,2,4,4,1,2,0,0,0,0,0,2,1,2,1,1,1,1,1,1,1,2.733333
11646,1,0,1,1,3,1,1,1,1,1,1,0,1,0,3,3,7,3,3,0,0,0,0,0,2.800000
11649,1,1,0,1,3,5,6,3,5,2,1,5,1,5,4,4,8,0,4,4,4,8,0,4,3.360000
11653,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.000000
11658,0,0,0,1,2,1,3,0,1,2,1,3,0,1,7,13,6,5,1,0,0,0,0,0,1.371429
11660,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,0,3,1,2,1,0,1,2.533333
11666,1,0,1,0,5,6,7,2,2,3,2,4,1,1,4,4,5,0,1,3,4,5,0,1,0.978571
11667,1,1,0,0,5,6,11,1,5,3,5,6,1,3,4,7,7,2,2,2,4,6,1,2,2.233333
11669,1,1,0,1,5,3,10,0,7,2,3,5,0,2,3,3,2,0,1,0,0,0,0,0,1.295238
11670,1,0,2,1,1,1,0,0,0,1,1,0,0,0,1,2,2,1,0,0,0,0,0,0,1.200000
11671,1,1,0,1,1,5,2,2,0,0,0,0,0,0,1,2,0,1,0,1,2,0,1,0,3.600000
11672,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.000000
11680,1,1,1,1,1,2,4,2,1,1,2,4,2,1,5,3,8,0,3,3,2,6,0,2,3.700000
11682,1,0,1,1,1,2,2,0,0,1,2,2,0,0,1,2,2,1,1,1,2,2,1,1,2.000000
11683,0,0,0,1,5,6,11,2,6,1,2,0,1,0,3,3,3,1,1,1,0,2,0,1,2.100000
11684,1,0,2,1,2,1,3,0,3,1,1,0,0,0,1,2,0,2,0,0,0,0,0,0,3.200000
11686,1,1,2,1,1,0,2,0,1,1,0,2,0,1,3,0,6,0,3,2,0,3,0,2,1.600000
11687,1,0,1,1,6,9,5,2,2,4,6,3,0,0,1,0,1,0,0,1,0,1,0,0,0.400000
11688,0,0,0,1,2,4,6,2,3,2,4,6,2,3,2,1,2,0,0,2,1,2,0,0,2.400000
11689,0,0,0,1,2,2,0,2,0,1,1,0,1,0,3,5,6,1,1,2,3,1,1,0,1.840000
11698,1,0,1,1,4,2,7,0,3,1,0,1,0,0,5,24,2,12,1,2,17,1,9,0,4.194286
11699,1,1,0,1,3,2,5,0,4,1,0,5,0,4,2,1,11,0,4,1,1,6,0,4,3.733333
11700,0,0,0,0,7,7,10,4,5,2,1,4,0,2,8,9,9,5,2,3,3,6,1,1,2.028283
11704,0,0,0,1,7,6,3,4,1,3,1,1,0,0,6,9,6,3,3,1,3,1,1,0,1.588571
11705,1,1,0,1,3,4,2,1,2,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1.733333
11708,1,2,0,1,1,1,2,0,0,1,1,2,0,0,3,3,8,3,3,1,1,4,1,2,2.200000
11709,1,2,0,1,4,8,3,3,2,3,7,3,2,2,3,2,5,2,4,2,2,4,2,3,3.394286
11710,0,0,0,1,1,0,3,0,1,0,0,0,0,0,1,1,3,1,2,1,1,3,1,2,3.600000
11711,1,2,0,1,3,2,2,1,1,2,0,1,0,0,1,2,0,1,0,1,2,0,1,0,1.600000
11712,1,0,1,1,2,1,1,0,0,1,0,1,0,0,1,1,6,0,3,0,0,0,0,0,2.400000
11714,1,2,1,1,3,4,6,3,2,1,0,3,0,1,1,2,1,1,1,0,0,0,0,0,3.500000
11715,1,2,1,1,2,3,0,1,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,0,1.666667
11716,0,0,0,1,2,2,6,2,3,0,0,0,0,0,3,4,2,4,1,0,0,0,0,0,4.266667
11718,1,0,1,1,2,0,5,0,1,1,0,2,0,0,1,3,0,2,0,0,0,0,0,0,2.666667
11719,0,0,0,1,2,3,1,2,1,0,0,0,0,0,2,4,1,1,0,1,4,0,1,0,2.400000
11724,0,0,0,1,4,6,5,3,5,1,4,1,2,1,1,3,1,2,0,1,3,1,2,0,4.560000
11725,0,0,0,1,5,6,8,3,2,2,1,1,0,0,3,3,1,3,1,1,0,0,0,0,1.842857
11726,0,0,0,1,3,1,7,0,2,1,1,1,0,0,2,5,1,3,1,1,2,1,2,1,2.933333
11727,0,0,0,0,1,0,2,0,0,1,0,2,0,0,8,3,12,2,7,1,1,0,0,0,0.888889
11728,1,1,1,1,3,3,6,0,4,1,2,0,0,0,4,5,1,4,1,0,0,0,0,0,2.200000
11729,1,0,1,0,4,1,10,1,3,1,0,4,0,1,6,6,9,2,4,1,1,1,1,1,1.965714
11731,1,2,1,1,3,3,5,1,5,2,0,4,0,4,4,2,4,0,2,2,2,1,0,0,1.946667
11732,1,0,1,1,2,2,1,1,0,1,0,0,0,0,4,6,3,2,2,0,0,0,0,0,1.400000
11734,0,0,0,1,7,9,12,7,5,2,3,3,3,0,3,1,4,1,2,0,0,0,0,0,2.711111
11737,1,3,0,1,9,21,14,10,7,5,15,6,6,2,4,3,6,1,1,2,2,3,1,1,2.552381
11738,1,1,0,1,6,8,5,3,3,2,3,2,1,2,5,9,6,3,2,1,4,1,1,0,2.166667
11739,1,0,2,1,5,6,4,4,4,3,3,3,2,3,5,6,7,5,3,1,0,0,0,0,3.000000
11740,1,1,0,1,9,14,14,10,7,2,3,5,2,2,4,5,1,1,1,1,3,0,0,0,2.363636
11744,0,0,0,1,7,6,12,3,7,1,1,0,1,0,7,10,5,5,2,3,4,2,1,0,2.180000
11745,1,1,0,1,7,5,8,1,3,2,0,1,0,0,6,4,8,2,3,2,1,4,1,2,1.350000
11747,1,0,1,1,8,9,16,4,7,1,2,1,1,1,5,13,10,6,5,1,5,3,2,3,4.044444
11749,1,1,0,1,8,6,14,0,5,3,1,6,0,2,8,4,19,3,9,3,0,5,0,2,1.636364
11750,0,0,0,1,7,7,10,1,3,3,4,2,1,0,8,7,11,5,6,3,3,5,2,2,1.825455
11751,1,0,1,1,7,7,14,5,8,3,4,5,4,3,15,38,13,21,4,5,11,4,5,0,3.680000
11752,1,1,0,1,8,14,17,4,8,3,5,7,3,3,7,8,12,3,5,3,3,7,0,3,2.563636
11755,1,2,0,0,8,9,11,5,7,1,2,2,0,1,8,18,12,8,6,1,1,2,0,2,3.155556
11756,1,0,1,1,7,15,11,11,2,1,0,2,0,0,8,13,13,5,6,1,1,1,1,1,3.272222
11759,0,0,0,1,11,14,17,5,9,4,5,5,2,2,10,9,9,3,6,4,4,3,1,2,1.946667
11760,1,0,2,1,13,21,21,7,6,6,9,7,3,2,19,42,19,16,7,8,18,11,10,5,2.479532
11761,1,0,1,1,11,14,17,8,8,5,10,4,6,4,10,13,19,6,8,3,5,6,2,1,2.942308
11762,1,0,2,1,17,33,23,8,10,7,16,10,3,4,12,14,22,12,7,5,7,8,6,3,2.757843
11764,0,0,0,0,12,18,20,11,7,3,7,5,5,2,10,11,7,9,2,2,1,3,1,1,2.960000
11765,1,1,1,1,9,12,11,7,4,2,3,4,1,2,12,24,12,8,3,4,7,5,2,1,2.259091
11766,1,1,1,1,8,5,10,3,5,2,0,1,0,0,8,14,8,2,3,2,2,1,0,1,1.320000
11767,1,2,1,1,15,30,14,10,3,6,16,4,6,2,17,28,20,13,6,8,12,10,4,4,2.240762
11768,1,1,0,1,11,20,14,6,7,5,9,7,1,3,12,22,19,8,9,5,9,6,1,2,2.177941
11769,1,0,1,1,15,27,17,10,9,5,6,3,2,1,11,14,13,5,5,3,5,2,2,1,2.062857
11770,1,1,1,1,13,23,11,7,5,6,11,5,3,3,14,17,20,11,4,4,2,7,0,2,1.968421
11771,1,0,2,1,15,26,21,9,7,5,8,5,4,2,20,47,21,25,5,8,19,8,10,2,2.840000
11772,1,2,0,1,13,12,18,4,10,4,3,8,1,5,10,15,16,6,7,4,10,6,5,2,2.515966
11774,0,0,0,1,9,7,11,2,5,3,4,4,1,2,12,14,18,5,6,4,5,5,2,2,1.691667
11775,0,0,0,1,8,11,11,5,4,3,6,3,3,2,7,9,11,3,2,3,2,2,0,0,1.829091
11776,1,1,2,1,9,15,10,13,4,3,4,6,3,3,8,8,8,3,3,3,4,2,2,2,2.975758
11779,0,0,0,1,7,10,9,3,4,2,2,3,0,1,9,18,9,7,2,3,6,1,4,0,2.077778
11780,1,1,1,1,6,5,5,1,2,2,1,3,0,1,11,11,15,4,4,3,4,5,1,0,1.107143
11781,0,0,0,1,10,4,11,1,4,4,4,8,1,1,10,10,12,6,5,3,4,1,2,0,1.503297
11782,1,2,1,1,11,16,16,6,4,4,6,6,4,2,14,16,26,5,9,6,7,11,2,3,2.020000
11783,0,0,0,1,10,10,13,2,6,4,7,5,1,1,15,27,15,12,5,5,7,5,2,2,1.777143
11784,1,1,2,1,11,19,17,7,3,5,7,11,3,2,17,50,20,22,14,7,22,7,8,6,3.166667
11785,0,0,0,1,10,16,6,5,2,3,3,3,1,2,10,17,14,10,6,3,5,4,2,1,2.338462
11786,1,2,1,1,7,8,11,3,6,2,1,5,1,3,10,12,17,7,12,2,4,4,3,3,3.333333
11787,1,1,0,1,19,41,27,18,9,8,23,13,8,5,11,13,14,4,6,3,4,5,1,2,2.456085
11788,1,1,1,1,18,33,22,13,7,7,9,12,2,2,9,11,6,2,2,3,4,1,1,0,1.441333
11789,0,0,0,1,11,6,19,1,8,4,3,5,0,2,13,19,13,8,5,3,6,1,2,0,1.613333
11790,1,0,1,1,17,17,30,12,19,7,12,19,8,13,12,19,15,4,5,4,7,5,2,2,2.866667
11791,1,1,1,1,8,11,10,7,5,2,3,5,2,3,10,8,14,3,4,4,4,7,1,3,2.462857
11792,1,1,0,1,8,10,12,6,6,3,3,4,2,2,9,6,11,3,1,3,3,3,2,1,2.087879
11793,1,4,0,1,14,29,16,14,4,6,10,8,4,2,7,7,10,0,4,3,4,5,0,2,1.800000
11794,1,1,0,1,13,23,7,11,3,4,5,1,1,1,7,8,7,4,6,3,5,4,2,4,2.555294
11795,0,0,0,0,12,10,10,2,5,5,3,7,0,4,10,14,17,6,8,3,4,3,1,2,1.826244
11796,1,0,2,1,10,10,21,5,7,5,5,13,3,6,9,9,16,4,6,2,0,5,0,1,2.278788
11797,1,1,0,1,17,20,19,13,6,7,9,11,6,5,15,19,23,9,8,6,8,9,3,2,2.383333
11798,1,2,0,1,11,14,15,5,9,4,5,4,1,2,9,8,14,6,3,5,3,9,3,2,2.123810
11799,1,1,0,1,10,10,16,4,7,5,6,12,2,4,8,3,9,3,2,4,1,4,1,1,1.666667
11800,0,0,0,1,9,19,6,7,2,6,17,2,6,1,16,27,13,8,6,7,12,5,6,0,2.139130
11801,1,0,2,1,10,8,14,4,6,4,2,8,2,3,14,30,14,13,7,5,12,7,5,5,2.670677
11802,1,0,1,1,8,9,7,4,4,2,0,6,0,3,11,22,10,6,5,3,5,2,2,1,2.068571
11803,0,0,0,1,8,5,12,2,4,2,2,1,1,0,6,4,17,1,8,1,2,1,0,1,1.880000
11805,1,0,2,1,8,4,11,2,6,3,0,4,0,2,17,30,9,10,5,7,14,2,5,1,1.750000
11806,0,0,0,0,11,11,18,4,8,2,5,2,3,1,13,21,10,9,4,7,10,6,2,2,2.100000
11807,1,0,2,1,17,26,20,7,12,6,9,10,2,5,9,12,8,4,3,2,2,2,0,0,1.715415
11809,1,0,2,1,4,8,6,6,2,1,4,3,3,2,4,8,7,3,3,0,0,0,0,0,4.300000
11810,1,0,1,1,4,5,2,4,0,1,0,2,0,0,3,1,5,0,2,2,0,4,0,2,1.600000
11813,1,1,2,1,7,17,12,8,4,3,9,7,5,2,6,13,7,8,3,4,10,6,6,3,4.200000
11817,0,0,0,1,9,10,6,8,5,1,2,0,2,0,2,2,1,0,0,1,0,1,0,0,1.600000
11818,1,1,0,0,3,1,3,0,0,1,0,1,0,0,8,6,4,4,2,1,0,1,0,0,0.711111
11819,1,1,2,1,3,3,2,1,1,1,0,0,0,0,11,14,12,6,10,3,1,6,0,5,1.871429
11820,1,3,0,1,7,11,11,7,4,2,1,3,0,0,7,9,8,4,4,4,6,6,3,2,2.488889
11821,1,2,0,1,7,14,17,5,10,3,5,6,0,2,7,11,6,6,3,3,4,2,1,0,2.640000
11822,1,4,0,1,6,6,14,3,8,2,2,2,1,1,5,11,12,4,2,2,6,2,0,0,2.414286
11823,0,0,0,1,7,10,10,5,2,4,4,5,0,2,7,12,12,7,5,4,6,7,4,1,2.472727
11826,0,0,0,1,1,0,3,0,1,1,0,3,0,1,1,3,0,1,0,1,3,0,1,0,2.000000
11827,1,1,1,1,1,0,0,0,0,1,0,0,0,0,3,8,0,1,0,1,4,0,1,0,0.600000
11828,0,0,0,1,4,5,1,1,1,4,5,1,1,1,3,6,4,3,0,1,2,2,1,0,1.700000
11829,1,0,1,1,1,1,2,1,1,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,2.266667
11830,1,0,2,1,2,3,5,0,2,0,0,0,0,0,11,17,21,8,9,2,2,5,2,2,2.400000
11831,1,2,0,1,7,22,7,12,3,2,8,1,6,1,17,42,18,21,3,7,16,6,6,0,4.205556
11832,1,2,0,1,16,31,22,15,7,5,13,8,5,3,12,14,20,7,8,3,5,7,2,1,2.723810
11833,1,1,2,1,11,21,9,9,3,3,4,2,1,1,16,34,13,10,4,8,17,8,5,2,2.035714
11834,0,0,0,0,11,15,19,5,7,3,6,4,2,1,10,22,22,11,7,3,5,10,4,3,3.057143
11835,1,2,0,1,12,20,19,6,6,3,2,3,1,1,12,24,15,9,5,3,9,5,3,1,2.213333
11836,0,0,0,1,14,36,12,21,4,5,13,4,7,0,10,23,11,10,5,1,3,0,1,0,3.500478
11837,1,2,0,1,11,20,11,8,6,2,0,2,0,2,10,14,11,7,9,2,1,5,0,5,2.864103
11838,1,0,1,1,8,13,14,6,5,0,0,0,0,0,14,17,12,10,4,4,6,4,3,3,2.577778
11840,1,1,1,1,7,16,11,8,2,0,0,0,0,0,10,15,23,6,8,3,8,9,3,4,3.169231
11841,0,0,0,1,14,26,20,6,8,6,12,11,4,4,8,13,8,5,3,2,2,3,1,0,2.040000
11842,1,1,0,1,13,21,9,5,6,5,6,2,3,0,14,11,23,9,16,5,7,14,6,11,2.884211
11843,0,0,0,1,14,25,9,9,5,5,11,2,4,1,14,24,10,11,5,5,7,5,5,4,2.463158
11844,1,2,2,1,7,12,15,7,5,2,4,5,2,2,14,39,17,20,11,4,11,4,6,3,4.177778
11845,1,0,1,1,7,11,7,4,3,1,0,2,0,1,13,21,14,7,3,6,9,5,5,2,1.968421
11846,1,2,0,1,14,24,17,10,4,6,8,8,1,3,10,28,9,16,6,2,6,2,5,1,3.506667
11847,0,0,0,1,13,44,16,16,9,3,13,2,2,2,8,11,8,5,4,2,3,1,3,1,3.260000
11848,0,0,0,1,10,12,19,4,14,7,9,16,2,12,7,11,17,3,5,6,9,13,2,4,2.662443
11849,1,1,2,1,7,12,8,6,4,6,10,3,6,1,9,11,20,8,9,6,6,11,4,5,3.122051
11850,1,0,1,1,11,23,10,8,7,7,15,5,5,4,9,22,17,7,10,6,14,8,4,4,2.982222
11851,1,0,1,0,8,3,14,1,5,6,2,11,0,4,8,6,18,1,9,6,4,15,0,7,1.600000
11852,0,0,0,0,8,16,10,7,2,6,12,7,5,1,7,9,12,3,3,6,8,11,3,3,2.123077
11853,1,0,1,1,7,5,10,4,7,6,4,9,4,6,9,28,12,16,4,6,16,11,11,4,4.125128
11854,1,1,0,1,8,15,7,9,0,6,9,4,6,0,8,12,17,4,5,6,9,12,1,2,2.114286
11855,1,2,1,1,9,24,9,6,4,6,15,7,4,3,8,6,17,2,7,6,2,14,2,5,2.201905
11856,1,1,1,1,8,26,9,10,3,5,18,4,6,1,10,17,5,9,2,7,12,3,6,2,2.970136
